phenotype_id,phenotype_name,ecotype_id,value,replicate_id
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8295,0.133689922840363,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8296,-1.10399603656659,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8297,4.93218367281614,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8298,1.78842111411315,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8299,-0.0416309684050897,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8300,2.27840509237792,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8301,2.30884504978453,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8303,4.47797699822196,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8304,1.67824843756675,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8306,-2.48490387743747,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8308,0.728429041851865,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8309,-15.6796113617311,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8310,4.68267751064847,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8311,4.48445949716901,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8312,1.69301058726572,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8313,-1.51130381970683,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8314,1.70575189455678,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8316,-13.9682065305666,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8317,-16.2221974979366,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8318,4.24441907200214,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8319,4.46379211773085,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8320,-2.44452493835557,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8321,4.19515620862714,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8322,-16.8205880140719,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8323,3.76246481954334,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8324,3.78537001300928,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8325,-1.48892438544226,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8326,3.79546230866092,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8328,1.79803961463063,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8329,3.88917546493902,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8332,4.71203578351301,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8333,0.969489511886183,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8334,-0.893326868633705,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8335,-0.801263324285317,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8336,4.30230240709565,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8337,1.45908516123724,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8338,1.97236122852209,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8339,-14.8383736485888,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8340,4.19762178809996,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8341,5.06051472035148,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8342,-14.4516494260764,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8343,-0.333679648362873,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8344,-16.8331444505898,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8345,-1.78837125238734,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8346,2.05932322143715,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8347,2.50759094428723,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8348,-0.399520731213628,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8349,-14.3109245131688,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8350,2.39794943604394,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8351,-3.18576323605096,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8352,3.397599233509,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8353,-4.07546189363981,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8354,3.18499136417024,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8355,1.82542447342628,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8356,0.775856126030927,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8358,3.58360887708455,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8359,-0.49353820137406,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8360,1.68805445092923,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8361,0.0719372759551969,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8362,-0.970777169960506,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8363,-5.40348207307371,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8364,0.895116784208561,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8365,1.18854569750094,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8366,-3.53448056541032,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8367,-2.39327915890085,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8368,-1.84045606452526,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8369,-1.7163725229209,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8370,-0.6738376222547,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8371,-4.32203280017165,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8372,-16.8762174762019,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8373,0.083972170502588,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8374,0.936298293972759,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8375,1.02865541155582,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8376,1.59756076186318,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8377,-3.09136791553237,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8378,-5.68714140336616,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8379,3.42605878380964,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8380,-2.37614125768918,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8381,1.50621618341898,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8382,0.385299264853671,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8383,3.11842103466538,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8384,-1.22189721132418,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8385,-0.128644047796992,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8386,-0.05157338673603,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8387,1.89591103803235,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8388,0.205987819339425,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8389,-4.59244407610588,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8390,0.508729967336956,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8391,-1.86437403955682,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8392,2.69915309142029,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8393,-5.17254334674385,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8394,-0.390499172510957,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8395,-0.270503193829882,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8396,-4.01001839479771,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8397,-12.6675496864817,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8398,1.01194532991145,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8399,-3.65555256121547,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8400,-0.502805827049354,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8401,0.262076268423602,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8402,-0.830851401685256,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8403,-5.99688959490435,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8404,2.17484107868227,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8405,-3.80115457745434,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8406,-0.73902823526645,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8407,3.06894618674394,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8408,-1.43571853406179,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8409,3.10024913769193,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8410,3.86886418911517,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8412,2.06828360216329,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8420,3.03584999266099,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8421,0.586943511097538,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8422,4.08932085748504,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8423,4.10833953551852,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8424,4.34952320964896,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8426,2.0525824646778,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8428,-3.57431283826708,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8429,2.14408016100291,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,8430,2.19494573486078,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,9057,-5.63050793463543,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC1,9058,-2.92083195092959,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,5837,-2.17499662063546,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6008,-0.713242201732629,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6009,6.56873362599291,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6016,4.51483878667446,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6024,3.0426349777156,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6039,1.048634620585,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6040,-1.80979776906598,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6042,5.93668506851132,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6043,6.06357947065904,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6046,3.71295428715333,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6064,6.33049213545412,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6074,1.01643647939884,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6088,-2.12377707485845,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6243,1.05533477927691,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,6909,-1.48157325900529,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8222,-2.31276900966591,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8230,2.82418371653961,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8231,-7.13644547150965,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8233,-1.84360080011704,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8234,2.73143586368844,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8235,-0.515448589096197,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8236,2.35551817633859,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8237,5.22622605536334,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8238,2.68121536294509,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8239,-9.42066471996206,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8240,6.44550525559338,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8241,3.15391387072104,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8242,4.24270087233358,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8243,-3.42078862155122,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8244,-1.25299073124514,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8245,2.07873002725423,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8246,6.59961962167659,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8247,-6.15161024201775,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8248,-3.20544269753342,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8249,-0.192790461266094,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8251,0.878143366474474,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8253,-1.05398818857049,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8254,-2.1174764727285,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8256,-2.94594055212357,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8257,-0.874121560236991,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8258,1.21981706036967,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8259,2.73940749183122,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8261,4.97152764942069,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8262,3.93536263346473,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8263,2.71896877299043,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8264,1.32562913415832,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8265,-0.709840571315062,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8266,-0.069756603293799,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8268,5.88202561996065,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8269,3.41024756680016,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8270,-5.75913436494691,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8271,-2.40787952193293,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8272,0.991445475245653,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8274,-7.69632345692405,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8275,2.35574706922332,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8276,-4.6611009298429,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8277,0.0236135741394559,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8278,5.29755022188135,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8283,-0.935220296529178,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8284,-1.16498021413761,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8285,-3.07910692753951,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8287,-2.73897655838994,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8288,5.5916172855178,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8289,3.95700782282317,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8290,-9.7229767292456,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8291,1.09065037434487,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8292,2.80122733908988,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8293,-0.378149003049611,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8294,1.75680008942742,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8295,-5.69171273992994,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8296,2.79970139766647,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8297,0.953169275619278,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8298,4.32160372810161,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8299,0.097679126341322,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8300,-2.01134947739191,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8301,-0.418961660432786,1
2,root.1.combined_pca.tn2.bac_n100_glmer.fun_n100_glmerPC2,8303,6.04799517629627,1
