phenotype_id,phenotype_name,ecotype_id,value,replicate_id
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,5837,2.16051705018054,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6008,-1.0303392226259,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6009,-6.93025008910801,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6016,-4.99025758227551,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6024,-3.28183109901566,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6039,0.0293753758800624,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6040,1.70620869378709,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6042,-5.56726681672864,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6043,-5.57924143898347,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6046,-0.0646365575825764,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6064,-6.38633755255714,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6074,-0.320507184193519,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6088,1.48277941530984,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6243,-0.0711750282019382,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,6909,0.744912119804084,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8222,1.9392502227525,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8230,-3.46816508283302,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8231,6.57066028250939,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8233,2.53963016461612,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8234,-3.24783272349741,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8235,-0.3935571487611,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8236,-1.24458181976121,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8237,-5.88157941639292,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8238,-1.4208181185525,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8239,10.5017620731271,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8240,-6.31315892620343,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8241,-3.3359884745889,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8242,-4.56093293658639,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8243,2.83435867455559,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8244,0.153219401785966,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8245,-2.164790920891,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8246,-5.87430027304131,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8247,4.93138573028477,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8248,2.92131707561123,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8249,-0.928285973171865,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8251,-1.69127850461475,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8253,-0.360456649593159,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8254,1.13307986004706,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8256,2.35569278379693,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8257,-0.861801348305642,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8258,-2.16497912083437,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8259,-3.63283227190058,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8261,-4.50287366733813,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8262,-5.84283809558333,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8263,0.0748695175181316,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8264,-2.22081066984672,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8265,-0.320647516532218,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8266,-2.40646923173797,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8268,-6.02762064261649,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8269,-3.18290352693061,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8270,4.78599432886519,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8271,1.76691130235764,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8272,-2.3820270609005,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8274,6.09504549925517,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8275,-2.66245095066999,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8276,3.27233641690411,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8277,1.02027337689449,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8278,-5.93637324713251,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8283,1.06926787663137,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8284,-0.813594163207784,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8285,1.91659162888198,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8287,0.799274246059914,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8288,-5.32330790762839,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8289,-5.05700590023165,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8290,8.43196923850116,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8291,-1.409583308151,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8292,-2.3766360107309,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8293,-0.379176828951705,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8294,-2.87968966074595,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8295,5.73771996512113,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8296,-4.2276110683444,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8297,-0.720244620490852,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8298,-3.54878080844555,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8299,-0.364490102992731,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8300,1.22754613839903,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8301,1.20808254750927,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8303,-7.05172635121883,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8304,1.77577329030979,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8306,5.56448963796473,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8308,10.6016566833981,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8309,0.690638801738869,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8310,1.48639856469493,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8311,-5.7298613689677,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8312,1.86551029493194,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8313,3.53574793775508,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8314,2.38392881616493,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8316,0.783606454811951,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8317,-0.398598382629421,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8318,0.736619455875035,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8319,-0.775247433898033,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8320,-5.38189352964177,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8321,-7.02970422503909,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8322,-0.0294887772776894,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8323,-5.33292985132961,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8324,5.30213871991777,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8325,4.53572437058107,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8326,-1.31977791315247,1
1,root.1.combined_pca.tn2.bac_n100_glmer.fun_n25_glmerPC1,8328,-0.72676691954113,1
