phenotype_id,phenotype_name,ecotype_id,value,replicate_id
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8248,-0.18667110757396,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8249,-1.41463150481705,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8251,1.04763387659283,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8252,-0.577612475842586,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8253,-0.154405994129979,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8254,-3.41314441955867,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8256,2.12481738620457,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8257,-1.52869493722916,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8258,-3.25446000940682,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8259,-0.135162441956837,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8261,2.54731676739184,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8262,3.54508331375236,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8263,13.0690430610447,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8264,-1.51392408245831,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8265,-1.32565445343017,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8266,-1.9937971702339,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8268,-1.80953964524397,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8269,-1.10030803510911,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8270,-3.98806963865309,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8271,-2.91565624579195,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8272,-2.24179343253775,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8274,1.9174265800256,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8275,-0.593572984343748,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8276,-1.60783246680685,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8277,9.12012916397093,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8278,-2.09213549181938,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8283,-1.20481980274985,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8284,-1.72683378636653,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8285,1.55007170624992,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8287,2.5188363871053,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8288,0.130118839680259,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8289,0.31773446333002,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8290,2.34849817196354,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8291,-2.4924758287434,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8292,0.879885450466941,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8293,-3.5858277481772,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8294,-0.36668251167944,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8295,0.977438724644195,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8296,1.73586096392351,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8297,-4.05786926442575,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8298,0.119643954564562,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8299,0.748346677048033,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8300,-2.50262129490896,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8301,-1.57554709925203,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8303,-2.01024671617478,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8304,-2.25540063369742,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8306,2.48604699547213,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8308,-0.798537832049915,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8309,11.0464364217487,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8310,-4.24479346008044,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8311,-3.7763982412878,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8312,1.06184497658596,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8313,3.07406503132189,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8314,-0.227591057098073,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8316,9.39455896698466,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8317,13.6378557429408,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8318,-3.86512415794045,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8319,-4.29039596565883,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8320,4.32409164346734,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8321,-2.39099043558823,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8322,12.90645850637,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8323,-2.6920688589006,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8324,-3.31263966346864,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8325,1.83383573766281,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8326,-3.52333660754702,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8328,-1.83656115848539,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8329,-3.02480787764282,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8332,-3.94980950016139,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8333,0.592017080161277,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8334,1.00788505069549,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8335,0.407274299826928,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8336,-3.9680335536528,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8337,-1.516937752187,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8338,-1.22687620812999,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8339,13.8198984589372,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8340,-3.28297575697709,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8341,-3.27029091447666,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8342,10.7178233411227,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8343,1.70960371396121,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8344,13.7603414747915,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8345,3.13550235837891,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8346,-1.34883989192564,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8347,-3.06672420783518,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8348,1.24738633645178,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8349,11.675250867506,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8350,-3.49607712168421,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8351,4.75993571801174,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8352,-2.27650196918813,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8353,5.38402320187215,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8354,-1.98217895012389,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8355,-1.0837836395751,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8356,2.39807845658528,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8358,-2.48247565695292,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8359,1.54706320647586,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8360,-1.09731482844221,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8361,-3.4211485707498,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8362,-0.337026583021592,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8363,3.93257977267273,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8364,-0.0462587706294351,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8365,-2.24405485266345,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8366,3.37566281291417,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8367,1.47832788053687,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8368,-0.240973725432354,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8369,-0.601608614446728,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8370,-3.12825743346673,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8371,3.17823335041303,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8372,13.3721326527622,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8373,-0.878334398451961,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8374,-1.05134191751897,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8375,-1.67032173181165,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8376,-0.73124132841728,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8377,1.68721677609001,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8378,2.21673949042462,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8379,-1.70837878633726,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8380,0.472696988519907,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8381,-1.41795957000986,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8382,-2.13373066782099,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8383,-2.28677026267698,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8384,1.27444728118624,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8385,-0.865650609068652,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8386,-0.661438264316079,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8387,-2.04929964331362,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8388,-0.647385837297182,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8389,0.712150717214217,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8390,-1.07462897683341,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8391,-0.891855499817582,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8392,-2.11758123767894,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8393,1.98171363472808,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8394,-0.698699757991762,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8395,-2.09444650747027,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8396,3.64889298301279,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8397,13.3024267040491,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8398,-3.47534794582497,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8399,-0.0144733583214218,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8400,-0.749757826677272,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8401,-2.90215807439371,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8402,-1.58676090424597,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8403,4.81254853557586,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8404,-3.30223353765229,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8405,-0.944323347798937,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8406,-0.969923404310009,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8407,-1.93290624831882,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8408,3.08171489168524,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8409,-2.43677929016255,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8410,-2.22223946922459,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8412,-1.50324406887868,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8420,-2.1628426533613,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8421,-0.288128887602585,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8422,-2.52247407707675,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8423,-1.85695579713399,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8424,-2.42718267465911,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8426,-1.65162447953527,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8428,-0.612658076710341,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8429,-3.6573730812057,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,8430,-2.34186263210154,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,9057,5.04756860833152,1
1,root.ITS.1.raw.tn2.glmer.pca.n100_PC1,9058,-0.210265049830533,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,5837,0.809647348384908,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6008,4.09369327561499,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6009,-2.66905623364779,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6016,4.11451288452958,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6024,5.05793586398848,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6039,-6.01282161040757,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6040,1.22326685325328,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6042,-1.79377869895656,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6043,-1.04452339713728,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6046,-1.00534657897461,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6064,1.82864320902908,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6074,-4.08348115888511,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6088,0.142143150941155,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6243,-3.98150962806799,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,6909,5.11283977274269,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8222,1.05603982446185,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8230,-4.56034539791612,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8231,-0.974050531985207,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8233,-2.99447724637287,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8234,-3.53109956361822,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8235,-4.1126869242508,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8236,-2.680980136885,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8237,0.342641256737855,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8238,-1.66685591792481,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8239,-2.72577289218578,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8240,-2.14162949869036,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8241,0.421619366762641,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8242,-1.00804067643768,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8243,-0.676917979970057,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8244,5.39391136311984,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8245,-4.9166513374442,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8246,-4.53432198754724,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8247,4.27836883744505,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8248,-0.42036269306963,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8249,2.21723072758456,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8251,-4.17473535979725,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8252,1.23708474245151,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8253,-2.90957697456386,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8254,-3.65420703537023,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8256,-4.79874910184746,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8257,4.69927478242819,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8258,-0.168143949330463,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8259,-3.83366218910531,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8261,4.11492969282293,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8262,-0.32551559957814,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8263,-2.2684748933037,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8264,0.392022097854018,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8265,3.70774761647838,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8266,6.10239698646642,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8268,-1.28177789352921,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8269,1.61242725315839,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8270,0.397237324431565,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8271,-3.08355149646512,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8272,4.38971586158526,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8274,3.98041888413191,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8275,2.37444918331615,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8276,3.53061834190472,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8277,-0.914475019143235,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8278,-3.1983558607226,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8283,1.08265160205286,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8284,5.36964711030113,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8285,3.27590117875703,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8287,3.46104039576757,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8288,4.59456182350937,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8289,-1.68721776451144,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8290,3.78983295783594,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8291,-2.89457511740934,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8292,-4.08885752418707,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8293,-4.38530698978466,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8294,5.32628232822074,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8295,5.42600905329492,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8296,0.631857172461614,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8297,-0.962932885324016,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8298,0.536121162352049,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8299,-5.51597284863874,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8300,0.401026462658856,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8301,-2.48124338510057,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8303,0.475994392894194,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8304,-3.66249851120515,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8306,-4.93443786146715,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8308,-4.48060120106544,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8309,-0.724016149610391,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8310,-2.25841961228664,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8311,-3.8910460161792,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8312,-2.75413972452301,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8313,-2.02426865739218,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8314,-0.242675569715006,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8316,-1.25281186886697,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8317,-1.83711256336059,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8318,-2.92254137791366,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8319,-2.68243328983166,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8320,-4.30692000386482,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8321,-2.34401745579134,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8322,-2.6468999177213,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8323,1.73296751476774,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8324,1.24880578899734,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8325,-3.64598293410301,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8326,0.779607206282425,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8328,-5.19020562305577,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8329,-3.52072789156629,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8332,1.61048312341686,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8333,1.43654743383151,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8334,-2.8247204340619,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8335,1.80953378301523,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8336,1.86490387194211,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8337,-3.17784681756427,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8338,0.346619280486341,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8339,-0.826886021427695,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8340,2.0071786741202,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8341,-4.74473790805618,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8342,-0.897757188378012,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8343,-2.49756265454028,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8344,-2.0218350043586,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8345,-1.0202230110294,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8346,1.47849582429366,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8347,-3.93615510957053,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8348,-0.134343728672075,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8349,-1.07053836733967,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8350,-1.34119993318312,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8351,-0.241266142298763,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8352,-4.13980505648472,1
2,root.ITS.1.raw.tn2.glmer.pca.n100_PC2,8353,0.88648326627256,1
